ChID CopyNo HVBundleID HVCableID SignalCableID SiPMNo FECID FECChID
0 400 8 8 749 2021 6 32
1 400 8 8 749 2021 6 33
0 401 8 3 634 2022 6 34
1 401 8 3 634 2022 6 35
0 402 8 11 742 1946 6 36
1 402 8 11 742 1946 6 37
0 403 8 14 746 1947 6 38
1 403 8 14 746 1947 6 39
0 404 8 13 744 4608 6 40
1 404 8 13 744 4608 6 41
0 405 8 15 741 4605 6 42
1 405 8 15 741 4605 6 43
0 406 40 17 867 1949 6 44
1 406 40 17 867 1949 6 45
0 407 40 15 613 4601 6 46
1 407 40 15 613 4601 6 47
0 408 40 26 617 4603 6 48
1 408 40 26 617 4603 6 49
0 409 40 32 604 1469 6 50
1 409 40 32 604 1469 6 51
0 410 40 30 710 1332 6 52
1 410 40 30 710 1332 6 53
0 411 40 27 897 1470 6 54
1 411 40 27 897 1470 6 55
0 412 40 16 874 4580 6 56
1 412 40 16 874 4580 6 57
0 413 40 14 887 4631 6 58
1 413 40 14 887 4631 6 59
0 414 40 1 642 4633 6 60
1 414 40 1 642 4633 6 61
0 415 40 8 886 4634 6 62
1 415 40 8 886 4634 6 63
0 416 40 22 891 4635 6 64
1 416 40 22 891 4635 6 65
0 417 41 9 719 4638 6 66
1 417 41 9 719 4638 6 67
0 418 41 16 738 4640 6 68
1 418 41 16 738 4640 6 69
0 419 41 5 713 1804 6 70
1 419 41 5 713 1804 6 71
0 420 41 11 733 2023 6 72
1 420 41 11 733 2023 6 73
0 421 41 14 736 1933 6 74
1 421 41 14 736 1933 6 75
0 422 41 4 724 2027 6 76
1 422 41 4 724 2027 6 77
0 423 41 27 882 2024 6 78
1 423 41 27 882 2024 6 79
0 424 41 13 739 2030 6 80
1 424 41 13 739 2030 6 81
0 425 41 7 723 2026 6 82
1 425 41 7 723 2026 6 83
0 426 41 3 872 2025 6 84
1 426 41 3 872 2025 6 85
0 427 45 16 351 2029 6 86
1 427 45 16 351 2029 6 87
0 428 46 7 678 2982 6 88
1 428 46 7 678 2982 6 89
0 429 46 10 401 1467 6 90
1 429 46 10 401 1467 6 91
0 430 46 8 692 718 6 92
1 430 46 8 692 718 6 93
0 431 46 13 423 1463 6 94
1 431 46 13 423 1463 6 95
0 432 46 11 432 292 6 96
1 432 46 11 432 292 6 97
0 433 46 4 665 3689 6 98
1 433 46 4 665 3689 6 99
0 434 46 1 250 4800 6 100
1 434 46 1 250 4800 6 101
0 435 46 9 433 3980 6 102
1 435 46 9 433 3980 6 103
0 436 47 23 340 2080 6 104
1 436 47 23 340 2080 6 105
0 437 47 21 228 2079 6 106
1 437 47 21 228 2079 6 107
0 438 47 17 778 2078 6 108
1 438 47 17 778 2078 6 109
0 439 47 24 309 4639 6 110
1 439 47 24 309 4639 6 111
0 440 47 4 564 1244 6 112
1 440 47 4 564 1244 6 113
0 441 9 24 978 992 6 114
1 441 9 24 978 992 6 115
0 442 9 4 876 1248 6 116
1 442 9 4 876 1248 6 117
0 443 9 32 720 1246 6 118
1 443 9 32 720 1246 6 119
0 444 9 22 730 1286 6 120
1 444 9 22 730 1286 6 121
0 445 9 13 706 1288 6 122
1 445 9 13 706 1288 6 123
0 446 9 19 732 1245 6 124
1 446 9 19 732 1245 6 125
0 447 9 31 707 983 6 126
1 447 9 31 707 983 6 127
0 448 9 23 623 1290 7 0
1 448 9 23 623 1290 7 1
0 449 10 31 956 2085 7 2
1 449 10 31 956 2085 7 3
0 450 10 26 951 2625 7 4
1 450 10 26 951 2625 7 5
0 451 10 8 955 2553 7 6
1 451 10 8 955 2553 7 7
0 452 10 17 313 2624 7 8
1 452 10 17 313 2624 7 9
0 453 10 32 556 2557 7 10
1 453 10 32 556 2557 7 11
0 454 10 28 559 2554 7 12
1 454 10 28 559 2554 7 13
0 455 10 6 346 2555 7 14
1 455 10 6 346 2555 7 15
0 456 10 27 574 2559 7 16
1 456 10 27 574 2559 7 17
0 457 11 29 100 1289 7 18
1 457 11 29 100 1289 7 19
0 458 11 27 51 2552 7 20
1 458 11 27 51 2552 7 21
0 459 11 28 79 2676 7 22
1 459 11 28 79 2676 7 23
0 460 11 15 52 2680 7 24
1 460 11 15 52 2680 7 25
0 461 11 3 910 2679 7 26
1 461 11 3 910 2679 7 27
0 462 11 6 936 2872 7 28
1 462 11 6 936 2872 7 29
0 463 11 24 46 2871 7 30
1 463 11 24 46 2871 7 31
0 464 11 11 934 2875 7 32
1 464 11 11 934 2875 7 33
0 465 12 19 411 2874 7 34
1 465 12 19 411 2874 7 35
0 466 12 11 676 2873 7 36
1 466 12 11 676 2873 7 37
0 467 12 14 286 2878 7 38
1 467 12 14 286 2878 7 39
0 468 12 7 438 2877 7 40
1 468 12 7 438 2877 7 41
0 469 12 15 406 1810 7 42
1 469 12 15 406 1810 7 43
0 470 12 9 492 1808 7 44
1 470 12 9 492 1808 7 45
0 471 12 22 675 1803 7 46
1 471 12 22 675 1803 7 47
0 472 12 8 428 1806 7 48
1 472 12 8 428 1806 7 49
0 473 13 15 434 1809 7 50
1 473 13 15 434 1809 7 51
0 474 13 17 656 1934 7 52
1 474 13 17 656 1934 7 53
0 475 13 5 424 1807 7 54
1 475 13 5 424 1807 7 55
0 476 13 2 674 1872 7 56
1 476 13 2 674 1872 7 57
0 477 43 1 289 1802 7 58
1 477 43 1 289 1802 7 59
0 478 43 6 430 1871 7 60
1 478 43 6 430 1871 7 61
0 479 43 11 408 1818 7 62
1 479 43 11 408 1818 7 63
0 480 43 8 390 1817 7 64
1 480 43 8 390 1817 7 65
0 481 43 7 358 1813 7 66
1 481 43 7 358 1813 7 67
0 482 43 9 356 1962 7 68
1 482 43 9 356 1962 7 69
0 483 43 3 272 1963 7 70
1 483 43 3 272 1963 7 71
0 484 43 4 402 1961 7 72
1 484 43 4 402 1961 7 73
0 485 44 12 660 2621 7 74
1 485 44 12 660 2621 7 75
0 486 44 10 374 1896 7 76
1 486 44 10 374 1896 7 77
0 487 44 9 412 1897 7 78
1 487 44 9 412 1897 7 79
0 488 44 14 249 1893 7 80
1 488 44 14 249 1893 7 81
0 489 44 4 291 1894 7 82
1 489 44 4 291 1894 7 83
0 490 44 13 441 1895 7 84
1 490 44 13 441 1895 7 85
0 491 44 2 365 1891 7 86
1 491 44 2 365 1891 7 87
0 492 44 3 364 1892 7 88
1 492 44 3 364 1892 7 89
0 493 45 19 392 2219 7 90
1 493 45 19 392 2219 7 91
0 494 45 21 266 2229 7 92
1 494 45 21 266 2229 7 93
0 495 45 20 265 2226 7 94
1 495 45 20 265 2226 7 95
0 496 45 22 669 2617 7 96
1 496 45 22 669 2617 7 97
0 497 45 6 417 2615 7 98
1 497 45 6 417 2615 7 99
0 498 45 25 651 2627 7 100
1 498 45 25 651 2627 7 101
0 499 45 7 370 2473 7 102
1 499 45 7 370 2473 7 103
0 500 46 18 393 2614 7 104
1 500 46 18 393 2614 7 105
0 501 46 24 354 3132 7 106
1 501 46 24 354 3132 7 107
0 502 46 27 357 2628 7 108
1 502 46 27 357 2628 7 109
0 503 46 29 373 2613 7 110
1 503 46 29 373 2613 7 111
0 504 46 14 688 3131 7 112
1 504 46 14 688 3131 7 113
0 505 46 19 499 2630 7 114
1 505 46 19 499 2630 7 115
0 506 46 15 391 30 7 116
1 506 46 15 391 30 7 117
0 507 46 20 431 2920 7 118
1 507 46 20 431 2920 7 119
0 508 47 10 333 2919 7 120
1 508 47 10 333 2919 7 121
0 509 47 16 247 2212 7 122
1 509 47 16 247 2212 7 123
0 510 47 19 226 2213 7 124
1 510 47 19 226 2213 7 125
0 511 47 14 969 2225 7 126
1 511 47 14 969 2225 7 127
0 512 47 12 562 2224 8 0
1 512 47 12 562 2224 8 1
0 513 47 11 596 2215 8 2
1 513 47 11 596 2215 8 3
0 514 47 18 254 2228 8 4
1 514 47 18 254 2228 8 5
0 515 9 18 717 2227 8 6
1 515 9 18 717 2227 8 7
0 516 9 20 605 1814 8 8
1 516 9 20 605 1814 8 9
0 517 9 25 650 1815 8 10
1 517 9 25 650 1815 8 11
0 518 9 26 715 1811 8 12
1 518 9 26 715 1811 8 13
0 519 9 5 718 1820 8 14
1 519 9 5 718 1820 8 15
0 520 9 9 722 4612 8 16
1 520 9 9 722 4612 8 17
0 521 9 15 908 4611 8 18
1 521 9 15 908 4611 8 19
0 522 9 6 705 315 8 20
1 522 9 6 705 315 8 21
0 523 10 25 580 4614 8 22
1 523 10 25 580 4614 8 23
0 524 10 13 578 4613 8 24
1 524 10 13 578 4613 8 25
0 525 10 10 967 4618 8 26
1 525 10 10 967 4618 8 27
0 526 10 3 595 3138 8 28
1 526 10 3 595 3138 8 29
0 527 10 2 262 1990 8 30
1 527 10 2 262 1990 8 31
0 528 10 11 251 2089 8 32
1 528 10 11 251 2089 8 33
0 529 10 12 257 3137 8 34
1 529 10 12 257 3137 8 35
0 530 10 7 600 3135 8 36
1 530 10 7 600 3135 8 37
0 531 11 20 907 3139 8 38
1 531 11 20 907 3139 8 39
0 532 11 10 945 3136 8 40
1 532 11 10 945 3136 8 41
0 533 11 12 627 3134 8 42
1 533 11 12 627 3134 8 43
0 534 11 16 55 3140 8 44
1 534 11 16 55 3140 8 45
0 535 11 22 854 3133 8 46
1 535 11 22 854 3133 8 47
0 536 11 17 853 1900 8 48
1 536 11 17 853 1900 8 49
0 537 11 30 174 1898 8 50
1 537 11 30 174 1898 8 51
0 538 11 18 60 1749 8 52
1 538 11 18 60 1749 8 53
0 539 12 24 450 1115 8 54
1 539 12 24 450 1115 8 55
0 540 12 2 445 1114 8 56
1 540 12 2 445 1114 8 57
0 541 12 32 418 1117 8 58
1 541 12 32 418 1117 8 59
0 542 12 29 663 2234 8 60
1 542 12 29 663 2234 8 61
0 543 12 12 235 1116 8 62
1 543 12 12 235 1116 8 63
0 544 12 28 690 2238 8 64
1 544 12 28 690 2238 8 65
0 545 12 17 361 1119 8 66
1 545 12 17 361 1119 8 67
0 546 12 16 274 4617 8 68
1 546 12 16 274 4617 8 69
0 547 13 20 670 316 8 70
1 547 13 20 670 316 8 71
0 548 13 4 292 317 8 72
1 548 13 4 292 317 8 73
0 549 13 19 661 4620 8 74
1 549 13 19 661 4620 8 75
0 550 13 9 359 2392 8 76
1 550 13 9 359 2392 8 77
0 551 13 1 379 2391 8 78
1 551 13 1 379 2391 8 79
0 552 13 6 653 2393 8 80
1 552 13 6 653 2393 8 81
0 553 13 10 487 2372 8 82
1 553 13 10 487 2372 8 83
0 554 43 2 673 2374 8 84
1 554 43 2 673 2374 8 85
0 555 43 29 437 2398 8 86
1 555 43 29 437 2398 8 87
0 556 43 22 446 2837 8 88
1 556 43 22 446 2837 8 89
0 557 43 27 419 2767 8 90
1 557 43 27 419 2767 8 91
0 558 43 13 496 2838 8 92
1 558 43 13 496 2838 8 93
0 559 43 18 486 2835 8 94
1 559 43 18 486 2835 8 95
0 560 43 25 500 2833 8 96
1 560 43 25 500 2833 8 97
0 561 43 12 672 2831 8 98
1 561 43 12 672 2831 8 99
0 562 44 1 662 2832 8 100
1 562 44 1 662 2832 8 101
0 563 44 26 691 2939 8 102
1 563 44 26 691 2939 8 103
0 564 44 28 407 2940 8 104
1 564 44 28 407 2940 8 105
0 565 44 5 369 2936 8 106
1 565 44 5 369 2936 8 107
0 566 44 25 420 1982 8 108
1 566 44 25 420 1982 8 109
0 567 44 18 363 601 8 110
1 567 44 18 363 601 8 111
0 568 44 24 388 716 8 112
1 568 44 24 388 716 8 113
0 569 44 19 443 2087 8 114
1 569 44 19 443 2087 8 115
0 570 45 11 439 1987 8 116
1 570 45 11 439 1987 8 117
0 571 45 14 387 1062 8 118
1 571 45 14 387 1062 8 119
0 572 45 12 694 2088 8 120
1 572 45 12 694 2088 8 121
0 573 45 30 664 1988 8 122
1 573 45 30 664 1988 8 123
0 574 45 2 300 2090 8 124
1 574 45 2 300 2090 8 125
0 575 45 17 667 1981 8 126
1 575 45 17 667 1981 8 127
0 576 45 28 440 29 9 0
1 576 45 28 440 29 9 1
0 577 45 26 298 2918 9 2
1 577 45 26 298 2918 9 3
0 578 46 6 596 2836 9 4
1 578 46 6 596 2836 9 5
0 579 46 12 564 2840 9 6
1 579 46 12 564 2840 9 7
0 580 46 26 350 2839 9 8
1 580 46 26 350 2839 9 9
0 581 46 17 349 2912 9 10
1 581 46 17 349 2912 9 11
0 582 46 16 345 2911 9 12
1 582 46 16 345 2911 9 13
0 583 46 32 593 2913 9 14
1 583 46 32 593 2913 9 15
0 584 47 6 381 2914 9 16
1 584 47 6 381 2914 9 17
0 585 47 3 1924 2375 9 18
1 585 47 3 1924 2375 9 19
0 586 47 2 1326 713 9 20
1 586 47 2 1326 713 9 21
0 587 47 9 2054 720 9 22
1 587 47 9 2054 720 9 23
0 588 47 29 1915 712 9 24
1 588 47 29 1915 712 9 25
0 589 47 30 1308 2986 9 26
1 589 47 30 1308 2986 9 27
0 590 47 31 2051 719 9 28
1 590 47 31 2051 719 9 29
0 591 47 32 1309 704 9 30
1 591 47 32 1309 704 9 31
0 592 47 15 1945 714 9 32
1 592 47 15 1945 714 9 33
0 593 9 21 1575 2564 9 34
1 593 9 21 1575 2564 9 35
0 594 9 30 519 705 9 36
1 594 9 30 519 705 9 37
0 595 9 7 540 2563 9 38
1 595 9 7 540 2563 9 39
0 596 9 17 520 3037 9 40
1 596 9 17 520 3037 9 41
0 597 9 28 539 3038 9 42
1 597 9 28 539 3038 9 43
0 598 9 3 505 3033 9 44
1 598 9 3 505 3033 9 45
0 599 9 11 1591 1826 9 46
1 599 9 11 1591 1826 9 47
0 600 9 8 327 3035 9 48
1 600 9 8 327 3035 9 49
0 601 10 29 518 3024 9 50
1 601 10 29 518 3024 9 51
0 602 10 24 1563 1824 9 52
1 602 10 24 1563 1824 9 53
0 603 10 30 1582 1823 9 54
1 603 10 30 1582 1823 9 55
0 604 10 15 507 3025 9 56
1 604 10 15 507 3025 9 57
0 605 10 21 1551 3046 9 58
1 605 10 21 1551 3046 9 59
0 606 10 16 528 4627 9 60
1 606 10 16 528 4627 9 61
0 607 10 14 1588 4629 9 62
1 607 10 14 1588 4629 9 63
0 608 10 18 1595 4623 9 64
1 608 10 18 1595 4623 9 65
0 609 11 9 1286 4624 9 66
1 609 11 9 1286 4624 9 67
0 610 11 8 1333 4628 9 68
1 610 11 8 1333 4628 9 69
0 611 11 13 1930 4594 9 70
1 611 11 13 1930 4594 9 71
0 612 11 5 1302 4621 9 72
1 612 11 5 1302 4621 9 73
0 613 11 21 2090 3031 9 74
1 613 11 21 2090 3031 9 75
0 614 11 19 2068 3040 9 76
1 614 11 19 2068 3040 9 77
0 615 11 32 2079 3036 9 78
1 615 11 32 2079 3036 9 79
0 616 11 4 1948 2361 9 80
1 616 11 4 1948 2361 9 81
0 617 12 30 561 2067 9 82
1 617 12 30 561 2067 9 83
0 618 12 18 145 2990 9 84
1 618 12 18 145 2990 9 85
0 619 12 31 115 4086 9 86
1 619 12 31 115 4086 9 87
0 620 12 27 2003 2063 9 88
1 620 12 27 2003 2063 9 89
0 621 12 21 136 2399 9 90
1 621 12 21 136 2399 9 91
0 622 12 26 135 2400 9 92
1 622 12 26 135 2400 9 93
0 623 12 13 348 2161 9 94
1 623 12 13 348 2161 9 95
0 624 12 23 121 2396 9 96
1 624 12 23 121 2396 9 97
0 625 13 25 137 685 9 98
1 625 13 25 137 685 9 99
0 626 13 21 567 2477 9 100
1 626 13 21 567 2477 9 101
0 627 13 27 132 2566 9 102
1 627 13 27 132 2566 9 103
0 628 13 26 2019 2570 9 104
1 628 13 26 2019 2570 9 105
0 629 13 18 149 2476 9 106
1 629 13 18 149 2476 9 107
0 630 13 14 148 2569 9 108
1 630 13 14 148 2569 9 109
0 631 13 11 565 1753 9 110
1 631 13 11 565 1753 9 111
0 632 13 7 147 1754 9 112
1 632 13 7 147 1754 9 113
0 633 13 12 126 1755 9 114
1 633 13 12 126 1755 9 115
0 634 43 14 122 1757 9 116
1 634 43 14 122 1757 9 117
0 635 43 20 2006 1758 9 118
1 635 43 20 2006 1758 9 119
0 636 43 26 108 1765 9 120
1 636 43 26 108 1765 9 121
0 637 43 15 2002 1756 9 122
1 637 43 15 2002 1756 9 123
0 638 43 31 2022 2562 9 124
1 638 43 31 2022 2562 9 125
0 639 43 17 106 2565 9 126
1 639 43 17 106 2565 9 127
0 640 43 32 104 2148 10 0
1 640 43 32 104 2148 10 1
0 641 43 30 578 1764 10 2
1 641 43 30 578 1764 10 3
0 642 44 29 144 2118 10 4
1 642 44 29 144 2118 10 5
0 643 44 31 128 2561 10 6
1 643 44 31 128 2561 10 7
0 644 44 22 563 4607 10 8
1 644 44 22 563 4607 10 9
0 645 44 27 146 671 10 10
1 645 44 27 146 671 10 11
0 646 44 21 570 1763 10 12
1 646 44 21 570 1763 10 13
0 647 44 23 552 3041 10 14
1 647 44 23 552 3041 10 15
0 648 44 32 114 3042 10 16
1 648 44 32 114 3042 10 17
0 649 44 20 560 1751 10 18
1 649 44 20 560 1751 10 19
0 650 45 24 346 3043 10 20
1 650 45 24 346 3043 10 21
0 651 45 9 142 3044 10 22
1 651 45 9 142 3044 10 23
0 652 45 3 599 3023 10 24
1 652 45 3 599 3023 10 25
0 653 45 15 2008 3050 10 26
1 653 45 15 2008 3050 10 27
0 654 45 27 2028 3048 10 28
1 654 45 27 2028 3048 10 29
0 655 45 1 554 1310 10 30
1 655 45 1 554 1310 10 31
0 656 45 23 110 1373 10 32
1 656 45 23 110 1373 10 33
0 657 45 10 553 2454 10 34
1 657 45 10 553 2454 10 35
0 658 46 22 577 1489 10 36
1 658 46 22 577 1489 10 37
0 659 46 2 594 3447 10 38
1 659 46 2 594 3447 10 39
0 660 46 21 372 702 10 40
1 660 46 21 372 702 10 41
0 661 46 23 283 1397 10 42
1 661 46 23 283 1397 10 43
0 662 46 5 377 701 10 44
1 662 46 5 377 701 10 45
0 663 46 3 352 3384 10 46
1 663 46 3 352 3384 10 47
0 664 46 25 269 3484 10 48
1 664 46 25 269 3484 10 49
0 665 47 28 293 2938 10 50
1 665 47 28 293 2938 10 51
0 666 47 27 203 2937 10 52
1 666 47 27 203 2937 10 53
0 667 47 26 314 2935 10 54
1 667 47 26 314 2935 10 55
0 668 47 25 349 2934 10 56
1 668 47 25 349 2934 10 57
0 669 47 20 303 2933 10 58
1 669 47 20 303 2933 10 59
0 670 47 22 259 2931 10 60
1 670 47 22 259 2931 10 61
0 671 47 5 310 2932 10 62
1 671 47 5 310 2932 10 63
0 672 47 8 258 4622 10 64
1 672 47 8 258 4622 10 65
0 673 47 1 276 4626 10 66
1 673 47 1 276 4626 10 67
0 674 47 7 255 4630 10 68
1 674 47 7 255 4630 10 69
0 675 47 13 223 2983 10 70
1 675 47 13 223 2983 10 71
0 676 9 2 721 1878 10 72
1 676 9 2 721 1878 10 73
0 677 9 10 619 2611 10 74
1 677 9 10 619 2611 10 75
0 678 9 16 852 1876 10 76
1 678 9 16 852 1876 10 77
0 679 9 1 704 1873 10 78
1 679 9 1 704 1873 10 79
0 680 9 27 745 2612 10 80
1 680 9 27 745 2612 10 81
0 681 9 29 737 1880 10 82
1 681 9 29 737 1880 10 83
0 682 9 14 881 2987 10 84
1 682 9 14 881 2987 10 85
0 683 9 12 726 1879 10 86
1 683 9 12 726 1879 10 87
0 684 10 20 640 1875 10 88
1 684 10 20 640 1875 10 89
0 685 10 1 748 1118 10 90
1 685 10 1 748 1118 10 91
0 686 10 19 647 1120 10 92
1 686 10 19 647 1120 10 93
0 687 10 22 620 2984 10 94
1 687 10 22 620 2984 10 95
0 688 10 5 711 2672 10 96
1 688 10 5 711 2672 10 97
0 689 10 9 913 2673 10 98
1 689 10 9 913 2673 10 99
0 690 10 4 624 1131 10 100
1 690 10 4 624 1131 10 101
0 691 10 23 220 2674 10 102
1 691 10 23 220 2674 10 103
0 692 11 1 128 2675 10 104
1 692 11 1 128 2675 10 105
0 693 11 23 82 2677 10 106
1 693 11 23 82 2677 10 107
0 694 11 14 73 2678 10 108
1 694 11 14 73 2678 10 109
0 695 11 2 88 2876 10 110
1 695 11 2 88 2876 10 111
0 696 11 7 187 2981 10 112
1 696 11 7 187 2981 10 113
0 697 11 26 93 2071 10 114
1 697 11 26 93 2071 10 115
0 698 11 25 631 2072 10 116
1 698 11 25 631 2072 10 117
0 699 11 31 92 2880 10 118
1 699 11 31 92 2880 10 119
0 700 12 5 270 2073 10 120
1 700 12 5 270 2073 10 121
0 701 12 10 497 2074 10 122
1 701 12 10 497 2074 10 123
0 702 12 6 658 2083 10 124
1 702 12 6 658 2083 10 125
0 703 12 4 413 2077 10 126
1 703 12 4 413 2077 10 127
0 704 12 3 429 2076 11 0
1 704 12 3 429 2076 11 1
0 705 12 25 416 4315 11 2
1 705 12 25 416 4315 11 3
0 706 12 20 435 940 11 4
1 706 12 20 435 940 11 5
0 707 12 1 436 4314 11 6
1 707 12 1 436 4314 11 7
0 708 13 16 671 4760 11 8
1 708 13 16 671 4760 11 9
0 709 13 24 248 4318 11 10
1 709 13 24 248 4318 11 11
0 710 13 13 271 4319 11 12
1 710 13 13 271 4319 11 13
0 711 13 3 371 4316 11 14
1 711 13 3 371 4316 11 15
0 712 13 8 267 4311 11 16
1 712 13 8 267 4311 11 17
0 713 13 22 382 3352 11 18
1 713 13 22 382 3352 11 19
0 714 13 30 285 3351 11 20
1 714 13 30 285 3351 11 21
0 715 13 23 414 3354 11 22
1 715 13 23 414 3354 11 23
0 716 13 28 657 3353 11 24
1 716 13 28 657 3353 11 25
0 717 13 29 404 3355 11 26
1 717 13 29 404 3355 11 27
0 718 13 31 447 3358 11 28
1 718 13 31 447 3358 11 29
0 719 13 32 384 3357 11 30
1 719 13 32 384 3357 11 31
0 720 43 28 277 3356 11 32
1 720 43 28 277 3356 11 33
0 721 43 21 666 4712 11 34
1 721 43 21 666 4712 11 35
0 722 43 24 353 3360 11 36
1 722 43 24 353 3360 11 37
0 723 43 19 403 1212 11 38
1 723 43 19 403 1212 11 39
0 724 43 23 398 4007 11 40
1 724 43 23 398 4007 11 41
0 725 43 16 693 4002 11 42
1 725 43 16 693 4002 11 43
0 726 43 10 677 4005 11 44
1 726 43 10 677 4005 11 45
0 727 43 5 426 4004 11 46
1 727 43 5 426 4004 11 47
0 728 44 8 279 4010 11 48
1 728 44 8 279 4010 11 49
0 729 44 6 444 4003 11 50
1 729 44 6 444 4003 11 51
0 730 44 7 367 4006 11 52
1 730 44 7 367 4006 11 53
0 731 44 11 409 4001 11 54
1 731 44 11 409 4001 11 55
0 732 44 30 449 4009 11 56
1 732 44 30 449 4009 11 57
0 733 44 15 421 909 11 58
1 733 44 15 421 909 11 59
0 734 44 17 655 910 11 60
1 734 44 17 655 910 11 61
0 735 44 16 368 902 11 62
1 735 44 16 368 902 11 63
0 736 45 5 498 903 11 64
1 736 45 5 498 903 11 65
0 737 45 32 668 908 11 66
1 737 45 32 668 908 11 67
0 738 45 18 395 901 11 68
1 738 45 18 395 901 11 69
0 739 45 29 366 906 11 70
1 739 45 29 366 906 11 71
0 740 45 4 297 905 11 72
1 740 45 4 297 905 11 73
0 741 45 31 290 1639 11 74
1 741 45 31 290 1639 11 75
0 742 45 8 280 1640 11 76
1 742 45 8 280 1640 11 77
0 743 45 13 389 4517 11 78
1 743 45 13 389 4517 11 79
0 744 46 28 654 4519 11 80
1 744 46 28 654 4519 11 81
0 745 46 31 375 4514 11 82
1 745 46 31 375 4514 11 83
0 746 46 30 385 4513 11 84
1 746 46 30 385 4513 11 85
0 747 51 7 123 4644 11 86
1 747 51 7 123 4644 11 87
0 748 51 5 114 4515 11 88
1 748 51 5 114 4515 11 89
0 749 51 4 121 4645 11 90
1 749 51 4 121 4645 11 91
0 750 52 7 129 4511 11 92
1 750 52 7 129 4511 11 93
0 751 52 17 61 4520 11 94
1 751 52 17 61 4520 11 95
0 752 52 10 98 4512 11 96
1 752 52 10 98 4512 11 97
0 753 52 11 90 5036 11 98
1 753 52 11 90 5036 11 99
0 754 52 28 44 5039 11 100
1 754 52 28 44 5039 11 101
0 755 52 12 49 5040 11 102
1 755 52 12 49 5040 11 103
0 756 52 20 857 5037 11 104
1 756 52 20 857 5037 11 105
0 757 52 26 19 5033 11 106
1 757 52 26 19 5033 11 107
0 758 53 5 355 5032 11 108
1 758 53 5 355 5032 11 109
0 759 53 13 680 5034 11 110
1 759 53 13 680 5034 11 111
0 760 53 19 378 5038 11 112
1 760 53 19 378 5038 11 113
0 761 53 28 273 4649 11 114
1 761 53 28 273 4649 11 115
0 762 53 4 282 4650 11 116
1 762 53 4 282 4650 11 117
0 763 53 25 396 4132 11 118
1 763 53 25 396 4132 11 119
0 764 14 31 953 4131 11 120
1 764 14 31 953 4131 11 121
0 765 14 1 229 4135 11 122
1 765 14 1 229 4135 11 123
0 766 14 25 260 4134 11 124
1 766 14 25 260 4134 11 125
0 767 14 18 222 4133 11 126
1 767 14 18 222 4133 11 127
0 768 14 15 245 4138 12 0
1 768 14 15 245 4138 12 1
0 769 14 27 554 3627 12 2
1 769 14 27 554 3627 12 3
0 770 201 4 232 4137 12 4
1 770 201 4 232 4137 12 5
0 771 14 28 318 4139 12 6
1 771 14 28 318 4139 12 7
0 772 15 4 330 4140 12 8
1 772 15 4 330 4140 12 9
0 773 15 26 239 1648 12 10
1 773 15 26 239 1648 12 11
0 774 15 2 345 1650 12 12
1 774 15 2 345 1650 12 13
0 775 15 27 567 1108 12 14
1 775 15 27 567 1108 12 15
0 776 15 16 311 1107 12 16
1 776 15 16 311 1107 12 17
0 777 15 23 344 1106 12 18
1 777 15 23 344 1106 12 19
0 778 15 13 962 1103 12 20
1 778 15 13 962 1103 12 21
0 779 15 9 246 1104 12 22
1 779 15 9 246 1104 12 23
0 780 16 6 323 1109 12 24
1 780 16 6 323 1109 12 25
0 781 16 9 157 1101 12 26
1 781 16 9 157 1101 12 27
0 782 16 7 334 1102 12 28
1 782 16 7 334 1102 12 29
0 783 16 2 170 4501 12 30
1 783 16 2 170 4501 12 31
0 784 16 17 915 4502 12 32
1 784 16 17 915 4502 12 33
0 785 16 16 59 4504 12 34
1 785 16 16 59 4504 12 35
0 786 16 20 74 4503 12 36
1 786 16 20 74 4503 12 37
0 787 16 13 89 4505 12 38
1 787 16 13 89 4505 12 39
0 788 17 14 494 4508 12 40
1 788 17 14 494 4508 12 41
0 789 17 31 537 4507 12 42
1 789 17 31 537 4507 12 43
0 790 17 19 695 4510 12 44
1 790 17 19 695 4510 12 45
0 791 17 18 11 4506 12 46
1 791 17 18 11 4506 12 47
0 792 17 26 681 4509 12 48
1 792 17 26 681 4509 12 49
0 793 17 6 30 1011 12 50
1 793 17 6 30 1011 12 51
0 794 17 17 133 1012 12 52
1 794 17 17 133 1012 12 53
0 795 17 27 468 1013 12 54
1 795 17 27 468 1013 12 55
0 796 18 3 1034 1014 12 56
1 796 18 3 1034 1014 12 57
0 797 18 13 991 1641 12 58
1 797 18 13 991 1641 12 59
0 798 18 25 993 1017 12 60
1 798 18 25 993 1017 12 61
0 799 18 20 1031 1019 12 62
1 799 18 20 1031 1019 12 63
0 800 18 5 843 1016 12 64
1 800 18 5 843 1016 12 65
0 801 18 28 753 1020 12 66
1 801 18 28 753 1020 12 67
0 802 18 27 998 1018 12 68
1 802 18 27 998 1018 12 69
0 803 18 21 816 1581 12 70
1 803 18 21 816 1581 12 71
0 804 19 12 767 1590 12 72
1 804 19 12 767 1590 12 73
0 805 19 21 764 1583 12 74
1 805 19 21 764 1583 12 75
0 806 19 28 755 1584 12 76
1 806 19 28 755 1584 12 77
0 807 19 2 798 1585 12 78
1 807 19 2 798 1585 12 79
0 808 19 14 585 1586 12 80
1 808 19 14 585 1586 12 81
0 809 48 29 179 1587 12 82
1 809 48 29 179 1587 12 83
0 810 48 11 158 1588 12 84
