X Y Interpolated_Values
0.000000000000000000e+00 4.800000000000000000e+01 1.000199804940592463e+00
2.000000000000000000e+01 4.800000000000000000e+01 1.000202974281898083e+00
4.000000000000000000e+01 4.800000000000000000e+01 1.000287369743106058e+00
6.000000000000000000e+01 4.800000000000000000e+01 1.000479665344717217e+00
8.000000000000000000e+01 4.800000000000000000e+01 1.000621437949744452e+00
1.000000000000000000e+02 4.800000000000000000e+01 1.000600776226802990e+00
1.200000000000000000e+02 4.800000000000000000e+01 1.001368950321211759e+00
1.400000000000000000e+02 4.800000000000000000e+01 1.002573065184080292e+00
1.600000000000000000e+02 4.800000000000000000e+01 1.002989607335292632e+00
1.800000000000000000e+02 4.800000000000000000e+01 1.000046962391500482e+00
2.000000000000000000e+02 4.800000000000000000e+01 9.994629893255884134e-01
2.200000000000000000e+02 4.800000000000000000e+01 1.000359817136628582e+00
2.400000000000000000e+02 4.800000000000000000e+01 1.000278978811089514e+00
2.600000000000000000e+02 4.800000000000000000e+01 9.992745911966426364e-01
2.800000000000000000e+02 4.800000000000000000e+01 9.983602094194660159e-01
3.000000000000000000e+02 4.800000000000000000e+01 9.987789152473149912e-01
3.200000000000000000e+02 4.800000000000000000e+01 9.987313090457299314e-01
3.400000000000000000e+02 4.800000000000000000e+01 9.980746426982632924e-01
3.600000000000000000e+02 4.800000000000000000e+01 9.985204959611438946e-01
3.800000000000000000e+02 4.800000000000000000e+01 9.980737179455851926e-01
4.000000000000000000e+02 4.800000000000000000e+01 9.966606632825331102e-01
4.200000000000000000e+02 4.800000000000000000e+01 9.973017677309639062e-01
4.400000000000000000e+02 4.800000000000000000e+01 9.955721899996287094e-01
4.600000000000000000e+02 4.800000000000000000e+01 9.956553109386028222e-01
4.800000000000000000e+02 4.800000000000000000e+01 9.948956188351087970e-01
5.000000000000000000e+02 4.800000000000000000e+01 9.955148922117684762e-01
5.200000000000000000e+02 4.800000000000000000e+01 9.969453835172099598e-01
5.400000000000000000e+02 4.800000000000000000e+01 1.000529753502566344e+00
5.600000000000000000e+02 4.800000000000000000e+01 1.007097071932312238e+00
5.800000000000000000e+02 4.800000000000000000e+01 1.008408382114731161e+00
6.000000000000000000e+02 4.800000000000000000e+01 1.007658364934545414e+00
6.200000000000000000e+02 4.800000000000000000e+01 1.010130947646924238e+00
6.400000000000000000e+02 4.800000000000000000e+01 1.009547301167277755e+00
6.600000000000000000e+02 4.800000000000000000e+01 1.008828433098696298e+00
