X Y Interpolated_Values
7.240898560000000543e+02 2.401363299999999867e+01 9.927224054137221421e-01
7.440898560000000543e+02 2.401363299999999867e+01 9.889769437641826588e-01
7.640898560000000543e+02 2.401363299999999867e+01 9.941864919496952169e-01
7.840898560000000543e+02 2.401363299999999867e+01 9.774475195510949899e-01
8.040898560000000543e+02 2.401363299999999867e+01 9.853384048749361801e-01
2.408985600000000105e+01 3.001363299999999867e+01 9.996201152745374241e-01
4.408985599999999749e+01 3.001363299999999867e+01 9.996678569311744367e-01
6.408985599999999749e+01 3.001363299999999867e+01 9.992139100491662651e-01
8.408985599999999749e+01 3.001363299999999867e+01 9.985120238151736771e-01
1.040898559999999975e+02 3.001363299999999867e+01 9.982825660078818997e-01
1.240898559999999975e+02 3.001363299999999867e+01 9.977154233878481326e-01
1.440898559999999975e+02 3.001363299999999867e+01 9.975322284464392952e-01
1.640898559999999975e+02 3.001363299999999867e+01 9.971788111787392994e-01
1.840898559999999975e+02 3.001363299999999867e+01 9.960493576205541322e-01
2.040898559999999975e+02 3.001363299999999867e+01 9.948188601787177898e-01
2.240898559999999975e+02 3.001363299999999867e+01 9.938253521758485531e-01
2.440898559999999975e+02 3.001363299999999867e+01 9.933709524318364847e-01
2.640898559999999975e+02 3.001363299999999867e+01 9.925768315709821987e-01
2.840898559999999975e+02 3.001363299999999867e+01 9.912522814256289339e-01
3.040898559999999975e+02 3.001363299999999867e+01 9.896128477982094607e-01
3.240898559999999975e+02 3.001363299999999867e+01 9.881871468060823283e-01
3.440898559999999975e+02 3.001363299999999867e+01 9.870379200074672621e-01
3.640898559999999975e+02 3.001363299999999867e+01 9.858645743201536193e-01
3.840898559999999975e+02 3.001363299999999867e+01 9.846213269161420145e-01
4.040898559999999975e+02 3.001363299999999867e+01 9.830132331822882819e-01
4.240898559999999975e+02 3.001363299999999867e+01 9.826274961918158857e-01
4.440898559999999975e+02 3.001363299999999867e+01 9.823733891156470888e-01
4.640898559999999975e+02 3.001363299999999867e+01 9.812799214277231341e-01
4.840898559999999975e+02 3.001363299999999867e+01 9.806603862856397846e-01
5.040898559999999975e+02 3.001363299999999867e+01 9.796443818175473162e-01
5.240898560000000543e+02 3.001363299999999867e+01 9.824844161629358030e-01
5.440898560000000543e+02 3.001363299999999867e+01 9.850661284721288213e-01
5.640898560000000543e+02 3.001363299999999867e+01 9.885376357667764458e-01
5.840898560000000543e+02 3.001363299999999867e+01 9.919554862772654857e-01
6.040898560000000543e+02 3.001363299999999867e+01 9.935954444919234962e-01
6.240898560000000543e+02 3.001363299999999867e+01 9.927412001242260642e-01
6.440898560000000543e+02 3.001363299999999867e+01 9.948205163771838277e-01
6.640898560000000543e+02 3.001363299999999867e+01 9.973232784597728662e-01
6.840898560000000543e+02 3.001363299999999867e+01 1.000635589017495164e+00
7.040898560000000543e+02 3.001363299999999867e+01 1.002694393652300953e+00
7.240898560000000543e+02 3.001363299999999867e+01 1.004220073286882231e+00
7.440898560000000543e+02 3.001363299999999867e+01 9.974814864499605971e-01
7.640898560000000543e+02 3.001363299999999867e+01 1.006332621970986274e+00
7.840898560000000543e+02 3.001363299999999867e+01 9.845161079884623412e-01
8.040898560000000543e+02 3.001363299999999867e+01 9.985128922473768265e-01
2.408985600000000105e+01 3.601363299999999867e+01 9.997204796763861090e-01
4.408985599999999749e+01 3.601363299999999867e+01 9.996211511315739040e-01
6.408985599999999749e+01 3.601363299999999867e+01 9.991485727675623041e-01
8.408985599999999749e+01 3.601363299999999867e+01 9.984506565375323994e-01
1.040898559999999975e+02 3.601363299999999867e+01 9.983775108679241450e-01
1.240898559999999975e+02 3.601363299999999867e+01 9.979213149533879834e-01
1.440898559999999975e+02 3.601363299999999867e+01 9.979124248378343776e-01
1.640898559999999975e+02 3.601363299999999867e+01 9.975134641442693351e-01
1.840898559999999975e+02 3.601363299999999867e+01 9.964493901323160374e-01
2.040898559999999975e+02 3.601363299999999867e+01 9.950779901902750968e-01
2.240898559999999975e+02 3.601363299999999867e+01 9.940354519287031287e-01
2.440898559999999975e+02 3.601363299999999867e+01 9.936315105260872249e-01
2.640898559999999975e+02 3.601363299999999867e+01 9.930558319387098321e-01
2.840898559999999975e+02 3.601363299999999867e+01 9.918456783040662250e-01
3.040898559999999975e+02 3.601363299999999867e+01 9.903108685399163447e-01
3.240898559999999975e+02 3.601363299999999867e+01 9.891514697358736452e-01
3.440898559999999975e+02 3.601363299999999867e+01 9.881337132096886799e-01
3.640898559999999975e+02 3.601363299999999867e+01 9.872747641399932661e-01
3.840898559999999975e+02 3.601363299999999867e+01 9.861588841345467760e-01
4.040898559999999975e+02 3.601363299999999867e+01 9.844562545371708939e-01
4.240898559999999975e+02 3.601363299999999867e+01 9.846541043128029802e-01
4.440898559999999975e+02 3.601363299999999867e+01 9.847068622821106842e-01
4.640898559999999975e+02 3.601363299999999867e+01 9.835477327883556109e-01
