X Y Interpolated_Values
6.400000000000000000e+02 4.800000000000000000e+01 1.004913274954870817e+00
6.600000000000000000e+02 4.800000000000000000e+01 1.007345686913430516e+00
6.800000000000000000e+02 4.800000000000000000e+01 1.008600504270771747e+00
7.000000000000000000e+02 4.800000000000000000e+01 1.014727079016600753e+00
7.200000000000000000e+02 4.800000000000000000e+01 1.017134747984414833e+00
7.400000000000000000e+02 4.800000000000000000e+01 1.011331382497893561e+00
7.600000000000000000e+02 4.800000000000000000e+01 1.012385616975821634e+00
7.800000000000000000e+02 4.800000000000000000e+01 1.003618165176553223e+00
8.000000000000000000e+02 4.800000000000000000e+01 9.699988222958545458e-01
2.000000000000000000e+01 5.400000000000000000e+01 9.999383693574588339e-01
4.000000000000000000e+01 5.400000000000000000e+01 9.995704226134013437e-01
6.000000000000000000e+01 5.400000000000000000e+01 9.991397568774320614e-01
8.000000000000000000e+01 5.400000000000000000e+01 9.988301655552628278e-01
1.000000000000000000e+02 5.400000000000000000e+01 9.990071169828151909e-01
1.200000000000000000e+02 5.400000000000000000e+01 9.990679273111151559e-01
1.400000000000000000e+02 5.400000000000000000e+01 9.991837816158138930e-01
1.600000000000000000e+02 5.400000000000000000e+01 9.992655257295053328e-01
1.800000000000000000e+02 5.400000000000000000e+01 9.989179286442307903e-01
2.000000000000000000e+02 5.400000000000000000e+01 9.978786779046139310e-01
2.200000000000000000e+02 5.400000000000000000e+01 9.972261311349521762e-01
2.400000000000000000e+02 5.400000000000000000e+01 9.967656158318688453e-01
2.600000000000000000e+02 5.400000000000000000e+01 9.960055961291180981e-01
2.800000000000000000e+02 5.400000000000000000e+01 9.959051760536941078e-01
3.000000000000000000e+02 5.400000000000000000e+01 9.952676462894588516e-01
3.200000000000000000e+02 5.400000000000000000e+01 9.948284627490501242e-01
3.400000000000000000e+02 5.400000000000000000e+01 9.933341737624444834e-01
3.600000000000000000e+02 5.400000000000000000e+01 9.931885757280369820e-01
3.800000000000000000e+02 5.400000000000000000e+01 9.933676877276975681e-01
4.000000000000000000e+02 5.400000000000000000e+01 9.909969540535809029e-01
4.200000000000000000e+02 5.400000000000000000e+01 9.920483911283739520e-01
4.400000000000000000e+02 5.400000000000000000e+01 9.930202197352293592e-01
4.600000000000000000e+02 5.400000000000000000e+01 9.921829631642695713e-01
4.800000000000000000e+02 5.400000000000000000e+01 9.863816629238741918e-01
5.000000000000000000e+02 5.400000000000000000e+01 9.764184308878520735e-01
5.200000000000000000e+02 5.400000000000000000e+01 9.805636130183063015e-01
